Data,Types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37:00:00,0.010869565,0,0.003623188,0,0,0,0,0,0.005434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0.010869565,0,0.005434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893115942,0,0,0,0,0,0,0,0,0,0,0,0.003623188,0,0.005434783,0.003623188,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018115942,0,0,0,0,0,0
38:00:00,7.18E-04,0.002873563,0.018118184,0,0.005541872,0,0,0.839112934,8.06E-04,0,0,0.004310345,0,0,0,0,0,0.00379751,0,0.005675287,0,0,0,0.002873563,0.001436782,0.007866077,0,0,0,0,0.001436782,0,0,0,0,0,0,0,0,0,1.12E-04,0.011554622,0,0,0,0,0,0.004310345,0,0,1.12E-04,0.004434431,0,0.004310345,0,0,0.002155172,0,0,0.018472906,0.006465517,0.004310345,0,0,0,0,0,0.004310345,3.58E-04,1.88E-04,0,0,0,0.004310345,0,0,0,0,0,1.12E-04,0,0,0.005178896,0,0,0,0.014162562,0,0,0,0.012672829,0.004310345,0,0,0,0.002155172,0,0.001436782,0,0
39:00:00,0,0.095628499,0.003521127,0,0,0,0,0.003521127,0,0,0,0.002347418,0,0.456350154,0,0,0,0.001350739,0.005109086,0.004548122,0,0.007042254,0,0.001408451,0,0.002758216,0,0,0,0.007042254,0,0.060609553,0,0,0,0.002200704,0,0,0,0,0,0.018276682,0,0,0,0,0,0.0032277,0,0,0,0.054899577,9.10E-04,0,0.001173709,0,0.006308685,0,4.40E-04,0.001760563,0,5.87E-04,0.070919104,0,0,0.012233658,0.008215962,0,0,0,0,0,0,0,0,0,0.004729357,0,0,0,0.018779343,0,0,8.80E-04,0,0,0,0.007583965,0,0,0.063549789,0.001799687,0,0,0.065005924,0,0,0.001760563,0,0.003521127
40:00:00,0,0,0,0,0,0,0.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
41:00:00,0.003968254,0,0.00297619,0.005952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003066378,0.011904762,0,0,0,0,0,0.001190476,0.004761905,0,0,0,0,0.00297619,0,0.001984127,0,0,0,0,0.005952381,0,0,0,0.003082483,0,0,0,0,0,0.008928571,0,0,0,0.003720238,0,0,0,0,0.007936508,0,0,0.00297619,0,0.907789631,0,0,0,0,0,0,0,0,0.005952381,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0
42:00:00,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0.001388889,0,0,0,0,0,0,4.63E-04,0.005555556,0.00462963,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0,0,0.008134921,0,0,0,0,0,0.002314815,0.003703704,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0.928439153,0,0,0,0,0,0
43:00:00,1.10E-05,0.01029253,6.89E-04,3.66E-05,2.88E-04,0,0,9.52E-05,1.57E-04,0,1.92E-04,3.84E-05,0,9.97E-04,0,0,0,0.002624517,0,0.002923611,0,0.001799669,0,1.28E-04,8.58E-05,0.002077976,6.07E-05,2.88E-05,0,4.76E-04,1.83E-05,0.001236814,0,0,3.84E-04,0,0,0,0,0.00247325,0,0.556806062,3.45E-04,0,0,0,0,6.11E-04,0,0,2.88E-05,0.031330975,2.31E-04,0,2.89E-04,0,0.001618925,0,1.83E-05,1.40E-04,0,4.34E-04,1.77E-04,0,0,0.002011547,4.43E-04,3.47E-04,0,3.22E-04,0,1.83E-05,0,4.71E-05,0,0,8.24E-05,0,8.61E-06,0,4.27E-05,3.34E-04,6.85E-05,3.09E-04,0,0,0,7.69E-04,0,0,0.374736094,4.93E-06,6.40E-05,0,0.001125222,1.21E-04,0,0,0,0
44:00:00,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0.008573718,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0.019230769,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0.869310897,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011217949,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006410256
45:00:00,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0.0025,0.0025,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0.012333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0.96225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0
46:00:00,0,0.013370853,4.29E-05,0,0,0,0,4.81E-04,0,0,0,0,0,1.49E-04,0,0,0,3.82E-04,0,0.001003172,0,0.001744386,0,0,3.53E-05,1.56E-04,0,0,0,0,0,7.81E-04,0,0,0,0,0,0,0,0.001761681,0,0.01523949,0,0,0,0,0,3.49E-04,0,0,0,0.932002838,0,0,0,0,2.06E-04,0,0,0,0,0,0.002490465,0,0,0.00172117,6.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-04,0,6.81E-04,0,0,0,0,0,0,0.021625462,1.80E-04,0,0,0.004757564,0,0,0,0,0
47:00:00,0,0,0.006540698,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004118217,0,0,0,0,0,0,0,0.012596899,0,0.002583979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012839147,0,0,0.002583979,0,0,9.69E-04,0,0,0.011627907,0,0.007751938,0,0,0,0.011627907,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69E-04,0,0,0.890180879,0,0
48:00:00,0,0,0,0,0,0,0,0,3.96E-04,0,0,0,0,0.003164557,0,0,0,3.96E-04,0.003164557,0.002109705,0,0.004113924,0,0,3.96E-04,0.001186709,0,0,0,0.011075949,0,0.004113924,0,0,0,0.006329114,0,0,0,0,0,0.00708258,0,0,0,0,0,0,0,0,0,0.01471519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342827,0.003164557,0.003164557,0,0.002109705,0,0,0.917548222,0,0,7.91E-04,0.004746835,0,0,0.001582278,0,0,0,0.005221519,0,0,0,0,0
49:00:00,0,0,0.027272727,0,0,0,0,0,0.004047323,0,0,0,0,0.001369863,0,0,0,0.003824942,0,0,0,0,0,0,0,6.23E-04,0,0.029843444,0.002862941,0,0.003424658,0,0,0,0,0,0,0,0,0,0.006849315,0,0,0,0.004109589,0,0,0,0,0,0.007429151,0,0,0,0,0,0,0,0.007429151,0,0.002283105,0,0,0.003424658,0,0,0,8.34E-04,0.844768626,0,0.006849315,0,0,0,0,0,0,0,0.010273973,0.014901131,0,0,0.003424658,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0.009589041,0,0,0,0
50:00:00,0,0.002470791,0,0,2.55E-04,0,0,0,2.39E-04,0,0,0,0,8.33E-05,0,0,0,8.37E-05,0,1.27E-04,0,5.10E-04,0,0,0,0,1.27E-04,0,0,0,0,3.82E-04,0,0,0,0,0,0,0,4.26E-04,0,0.023910798,0,0,0,0,0,0,0,0,0,0.00962313,0,0,1.27E-04,0,1.70E-04,0,0,2.55E-04,0,0,4.25E-05,0,2.04E-04,7.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E-04,1.70E-04,0,0,0,0,0,0,0,0,0.960259699,2.04E-04,0,0,4.25E-06,0,0,0,0,0
51:00:00,0,0.014664149,0.00119564,0,0,0,0,0.001481481,1.54E-04,0,0.00308642,0,0,0.00787037,0,0,0,0.015817122,0.007407407,0,0,0.00462963,0,0,0.001183128,0.006734007,0,0.001851852,0,0,0,0.004115226,0,0,0,0,0,0,0,0,0,0.437101394,0,0,0.001234568,0,0,0.00617284,0,0,0,0.012476852,0,0,0,0,0.006584362,0,1.54E-04,4.94E-04,0,0,0.014711934,0,0,0,0,0,1.54E-04,0,0,0,0,0,0,0,0,0,1.54E-04,1.54E-04,0,0,0,0.00617284,0,0,0.002469136,0,0,0,0.028086957,0,0.00154321,0,0.412144043,0,0,0,0,0
52:00:00,0.005952381,0,0.002673797,0,0,0,0,0.002232143,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0.003151261,0,0.004464286,0.002232143,0.008928571,0,0,0,0,0.008928571,0,0,0,0,0,0,0,0.002232143,0,0,0,0,0,0.008928571,0,0,0.002232143,0,0,0,0.008928571,0,0,0,0.008928571,0,0.004464286,0,0,0,0,0,0,0.00297619,0,0.881215517,0,0,0,0,0,0,0,0,0.00487013,0.010867074,0,0.008928571,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0.001984127,0,0,0,0,0
53:00:00,0,0.005197351,0.027444034,0.004602595,8.11E-04,0,0.001216545,0.014051371,0.017503472,0,0,0.006373874,0,0,0.002027575,0,0,0.490424198,0.002230333,0.003257069,7.65E-06,0.003487429,0,0.001216545,0.010298344,0.078193935,0.001148258,0.006978856,0.001601784,0,0.003012397,0.001824818,0.001419303,0.00243309,0,4.97E-05,0,8.11E-04,0,0.001723439,0.0039001,0.13503117,1.01E-04,0,0.003446878,0,0,0.013120544,0.001216545,0,0.002699571,0.008593425,0,4.06E-04,0.001645014,0.003446878,0.024500382,0,0.005443338,0.014399424,0.004209218,0.004316544,0.002456044,0,0.001824818,0.001611837,0.001635577,0.001607371,4.17E-04,0.001216545,0,0.002456044,0,0.001795852,0.001216545,0.001216545,0.004855341,0.001216545,0.003470615,0.003537941,0.001216545,0.00268169,0.009557926,2.03E-04,0,0.001216545,0.008323267,0,0,8.11E-04,0.014682801,0,0.001757232,0.002007299,0.008712754,0.001054339,0,0.001216545,0,2.03E-04
54:00:00,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0.858695652,0,0,0,0,0,0,0.012681159,0,0,0,0,0,0.027173913,0,0,0,0,0,0,0,0,0.018115942,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56:00:00,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57:00:00,0,0,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0.047619048,0,0,0,0,0,0,0.830687831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58:00:00,0,0.003355705,0.013068121,0.003355705,0.001677852,0,0,0.00857569,0.775238548,0,0,0,0,0,0,0,0,0.014762542,0,0.002936242,0,0,0,0.003355705,0.008796014,0.012461587,0.001677852,0.008827368,0.002237136,0.003355705,9.59E-04,0.003624161,0,0,0,0,0,0,0,0,0.003965833,0.017831033,0,0,0.006711409,0,0,9.59E-04,0,0,0.006711409,0,0,4.07E-04,0.003355705,0,0.007941834,0.002237136,0.003355705,0,0,0,0,0,0,0,0,0.003355705,0.007193459,0.003355705,0,0,0,0.006711409,0.003355705,0,0,0,0.006711409,0.001901566,0,0.001342282,0.027786736,0,0,0,0.010486577,0,0,0,0.00335062,0,0,0,0.001030681,0,0,0.001677852,0,0
59:00:00,0,0,0.001943635,0,0,0,0,0,0,0,0,0.954147893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102,0,0.005102041,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0.008194187,0,0,0,0,0,0.00255102,0.010204082,0,0,0,0,0,0,0,0.00255102,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60:00:00,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0.971014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61:00:00,8.69E-04,0.001273202,0.828381929,0.012313691,0,0,0,0.001411509,0.001174353,0,0.001628664,0,0,8.14E-04,0.001628664,0,0,0.009347845,7.45E-04,3.54E-04,0.001628664,0,0,0,0.007934303,0.030971275,0.001574376,0.003640544,0.001628664,0,0.00334264,0,0,0.00184582,0,0,0,0.001628664,0,0,0.002233597,0.013264621,0,0,0.001085776,0,0,0.003944987,5.43E-04,0,0.004374128,0.00332519,0,0,0.00228013,0.003257329,0.005835725,0.001628664,0.002714441,0.004440962,0.001737242,0,0,0.001628664,0.001628664,0.001085776,0.001628664,0.007709012,0.005423711,0.001140065,0,0.001425081,0,0,0,0,0,0,0.001221498,0.001615092,0,0,0.005099611,0,0,0,0,0,0,0,7.50E-04,0,4.07E-04,0,3.62E-04,0.001900109,0,0,0,0.002171553
62:00:00,0,0,0.011363636,0,0,0.931034483,0.004702194,0,0,0,0,0,0,0,0,0.006269592,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567398,0,0.003134796,0,0,0.001567398,0,0,0.001567398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567398,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003134796,0,0,0,0,0,0,0,0,0,0
63:00:00,0,0.00740335,8.76E-04,0,0,0,0,8.69E-04,0,0,0,0,0,0.002300613,1.28E-04,0,0,0.001601909,0,0.009774692,0,0.507564468,0,0,0,0.003393101,0,0.003286591,0,0.016359918,2.56E-04,0.010831526,0,0,0.00204499,0,0,0,0,0.04948988,2.19E-04,0.151332826,0,0,0,0,0,3.41E-04,0,0,0,0.098514435,0,0,0,3.23E-04,0.001606778,0,0,0.003408316,0.002351738,0.001022495,0.005112474,0,0,0.005521472,0.004601227,1.28E-04,0,2.56E-04,0,0,0,0,0,0,0,0,0,4.75E-04,0.006646217,6.82E-04,3.07E-04,0.030387762,0,0,0,0,0,0,0.065762963,0,0,0,0.004821871,0,0,0,0,0
64:00:00,0.005334138,0.062927273,0.007641343,0,0,0,0.001851852,0.003571429,0.001494269,0,4.14E-06,0,0,0.008576571,0,0,0,0.04904096,0.026026707,0.009999797,0,0,0,0,0.001931466,0.005600825,0,0.001946014,2.28E-05,0,0.001509662,0.023248321,1.20E-04,0,0.008854856,3.68E-04,0,0,0,0.002065618,0,0.013339344,0,0,0,0,0,0.010567923,0,0,0,0.092601231,0,0,5.96E-04,0,0.007652888,5.56E-04,0,0.001942927,6.94E-04,0.004074074,0.05576957,0,6.17E-05,0.005777778,0.00452381,0,6.74E-04,0,0,4.55E-05,0,6.94E-04,0,0,0.011433216,0,0,9.96E-04,0.006854179,0.002344009,0.002407407,0.006089532,0,0,0.002199074,0,0,0,0.068529208,0,3.36E-04,0,0.477058788,0,0,0,0,4.55E-05
65:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66:00:00,0,0.469838285,0.001770067,0,0,0,0,2.63E-04,6.31E-04,0,2.43E-04,0,0,0.005623154,0,0,0,0.002978694,3.51E-04,0.008173101,0,0.001191728,0,0,0,0.003763341,0,3.94E-04,0.001577287,0,0,0,0,0,0,0,0,0,0,0.001182965,0,0.036896934,0,0,7.89E-04,0,0,0.008797757,0,0,0,0.218848957,0,0,0,6.31E-04,0.002179218,0,0,0,7.89E-04,0.001051525,6.52E-04,0,0,0.004108457,0.001577287,0,0,0.001577287,0,0,0,0.001314406,0,0,0,0,0,2.63E-04,0.003154574,0,0,0.001927795,0,0,0,0.001577287,0,0,0.212538226,5.26E-04,0,0,0.002120575,0,1.75E-04,5.26E-04,0,0
67:00:00,0,0.00955668,0.001497006,0,0,0,0,0,4.99E-04,0,0,0,0,0,0,0,0,0.001197605,0,0.018140703,0,0.025004608,0,0,0,0.001779774,0,0,0,0.001996008,0,0.001497006,0,0,0,0,0,0,0,0.422052641,0,0.452509399,0,0,0.001497006,0,0,0,0,0,0,0.019266076,0,0,0,0,0.002744511,0,0,0,0,0,0,0,0,0.001197605,0.001536926,0,2.50E-04,0,0,0,0,0,0,0,0,0,0,9.98E-04,0.00489022,0,0,0.006774686,0,0,0,0,0,0,0.024117029,0,0,9.98E-04,0,0,0,0,0,0
68:00:00,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0,0,0.009259259,0,0,0,0,0,0,0,0.00308642,0,0,0,0,0,0,0,0,0.009259259,0,0,0,0,0.929012346,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.00308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259
69:00:00,0,0.009740378,0.002430556,0.002252252,0,0,0,0.001801802,0.002252252,0.003378378,0,0,0,0.01010791,0,0,0,0.002707034,0,0.012713675,0,0.062681294,0,0,0,0.003087462,5.20E-04,0.003566066,0,0.006756757,0,0.010467198,0,0,0,1.41E-04,0,0,0,0.007091913,0,0.16037818,0.002252252,0,0,0,0,0.002252252,0,0,0,0.101533676,0,0,0,0,0.00243994,0,3.75E-04,0.005067568,0,0,0.002807065,0,2.60E-04,0.490762368,0.009089447,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-04,0.036158961,0,0,0.003291753,0,0,0,0,0,0,0.036252135,0,0,0,0.00519602,0,0,0,0,0
70:00:00,0.003237705,0.003013752,0.019843384,0.002071435,0.001880572,6.00E-06,0.001469379,0.004248632,0.00942885,0,9.52E-04,0.002454384,0,0.001838522,7.81E-06,2.69E-05,0,0.03451054,0.002194168,0.003556727,0.001590339,1.50E-06,0,4.50E-06,0.008058004,0.022710423,0.005345089,0.003046344,6.33E-04,0,4.70E-04,6.22E-04,0.00255774,2.25E-06,8.66E-05,0.001099738,0,7.32E-04,9.76E-07,0.001797639,9.39E-04,0.236062301,6.43E-07,0,3.06E-04,0,4.95E-05,0.025018211,3.07E-04,0,7.63E-04,0.010345689,0.002007683,0.001428571,1.66E-04,0.00600998,0.454708827,0.001507296,3.09E-04,0.008714387,0.005220862,0.014405428,1.90E-04,0,0.001964817,0.001190476,0.001745547,0.003132304,0.001002773,0.002130219,0.001517857,7.46E-04,4.53E-05,0.01635237,0,5.34E-04,7.69E-04,7.22E-06,7.28E-04,0.002767758,2.36E-05,0.002367639,0.007383371,2.25E-06,4.50E-06,0.001789634,0.001822576,0,0,2.16E-05,0.025244475,8.93E-05,0.0014334,0.006657827,0.005465345,6.93E-04,4.50E-06,6.19E-04,0,0.003786761
71:00:00,0.006944444,0,0.00406746,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008134921,0,0,0,0,0,0.005208333,0,0,0,0,0.004166667,0,0,0,0.005208333,0,0.010416667,0,0.003472222,0,0,0,0,0,0,0.929811508,0.005208333,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72:00:00,5.51E-04,0.011887656,0.005353288,0.001171822,4.12E-04,0,0,0.001419976,0.003230184,0,4.54E-04,0.001129437,0,0.002492519,1.34E-04,0,0,0.016972985,8.34E-04,0.009407836,2.06E-04,0.00745875,0,6.06E-04,0.001241636,0.008887446,0.001294873,0.001964858,6.18E-04,3.92E-04,3.73E-04,0.002616225,2.94E-04,5.99E-05,2.51E-04,4.68E-07,0,2.06E-04,0,0.012371835,5.35E-04,0.761153567,5.72E-04,0,9.31E-04,0,0,0.002531583,0,0,3.99E-04,0.026425809,4.12E-04,0,5.15E-05,2.45E-04,0.009823542,3.25E-04,2.68E-04,0.002581561,5.83E-04,4.89E-04,0.002930188,0,5.65E-04,0.006576581,0.001722882,8.19E-04,0.001613432,6.85E-04,4.12E-04,3.09E-04,0,0.002686942,2.06E-04,0,4.26E-04,2.06E-04,1.54E-04,0.00193671,0.002124942,7.15E-04,0.001216082,0.002300965,0,2.16E-04,3.09E-04,3.09E-04,0,0,0.064045585,4.63E-04,4.77E-04,5.15E-04,0.003161836,6.18E-04,0,1.24E-04,0,5.41E-04
73:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0.995614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74:00:00,0,0.001220539,0,0,0,0.089231621,0.102060875,0,0,0.05148402,0,0,0,0,0,0.486525746,0.044798648,9.92E-04,0,0,0,0,0,0,0,0.001833814,0,0.006944444,0.002662794,0,0,0,0,0,0,0,0.012430856,0.013888889,0,0,0,0.024062049,0,0.013407888,0,0,8.42E-04,0.016364627,0,0.005555556,0,3.31E-04,0,0,0,0,0,0,0,8.42E-04,0,0.001851852,0,0,0,0,0,0.013888889,0,0,0,0,0.008796296,0,0.07293536,0,0,0,0.002139918,0,0,0,0,0,0,0,0,0,0,0.007292423,0.017616643,0,0,0,0,0,0,0,0,0
75:00:00,0.003381878,0.044365608,0.024978132,0.006588746,0.002288021,8.21E-05,6.14E-04,0.0062704,0.012994136,0,0.002017177,0.003207717,0,0.005150875,0.001488482,3.93E-04,1.87E-07,0.035153474,0.004270477,0.010017083,9.77E-05,0.006310254,0,0.001745166,0.007892609,0.037050571,0.001878226,0.008150787,0.001563781,0.004103904,0.001760344,0.013921449,0.001432669,5.37E-04,0.00312859,1.59E-04,0,0.001072983,1.44E-04,0.006494069,0.004307257,0.474023287,0.00296754,0,0.001361312,2.30E-04,1.87E-07,0.017884099,0.002042564,9.58E-04,0.005050847,0.013080548,0.004085362,7.55E-04,0.002612367,0.003046322,0.021530391,3.51E-04,0.005420071,0.020518068,0.002109576,0.007531311,0.002889952,0,0.002179083,0.005732114,0.007720241,0.006574971,0.005749012,0.003942592,0.001149799,0.001500769,1.12E-06,0.008038275,0.001149799,6.27E-04,0.001987902,6.81E-04,0.004464483,0.006173917,0.009314456,0.005694798,0.010674479,0.008835071,2.88E-04,0.004621504,0.003574882,0.001438091,0,3.74E-07,0.022750746,0.001747743,0.002034696,0.003015002,0.005370179,0.00293849,0,0.002521956,0,0.004048243
76:00:00,0,9.85E-04,0,0,0,0,0,0,0,0,0,0,0,0.993390623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002483444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001655629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148481,0,0,0,0,0,0,0,0,0
77:00:00,0,1.55E-04,0.004097654,0.001449275,0,0,0,0.005167811,0.002173913,0,0,0,0.001337793,0,0,0,0,0.008377465,0,0.001242236,0,0,0,0,0,0.012933057,0.004448691,0.005072464,0,0,0,0,0,0,0,0,0,0.001242236,0,0,0,0.049558295,0,0,0.002173913,0,0,0.337932797,0,0,0,0.00832734,0.004347826,0.002898551,0,0,0.482718573,0,0,0.006521739,0.002173913,0.011395006,0,0,0,0,0,0,0.001449275,0.003478261,0,0,0.001242236,0.007915804,0,0.002173913,0,0,0,7.25E-04,0,0.001086957,0.003140097,0,0,0.006086957,0,0,0,0,0.012909357,0,0,0.002286844,0,0,0,0,0,0.001759834
78:00:00,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0
79:00:00,0,0.011515373,0.003946007,0.002604167,0.003301123,0,0,0.007817496,0.001182557,0,1.95E-05,1.86E-05,0,7.32E-04,0,0,0,0.018056214,0.00174674,0.497259431,0.002612118,0.002994792,0,3.52E-04,4.48E-06,0.007302768,0,0.001519097,0,0.002604167,1.18E-04,0.004825977,0,2.39E-05,1.99E-06,0,0,0,0,0.014448056,0,0.204732957,0.00789624,0,0,1.46E-05,0,0.007488803,0,0,0.002083333,0.02890518,1.58E-05,0,0.002634152,7.95E-06,0.006402587,0.00436681,0.002641908,0.006637842,9.82E-05,2.48E-04,0.002170139,7.95E-06,0.002614796,0.031508763,0.038889533,0.001736111,0.00297619,1.99E-06,0,0.003828152,0,0.001302083,0,0,0,0,1.06E-05,5.21E-04,0.005580101,4.55E-04,3.85E-06,6.63E-06,0.001796344,0,9.01E-05,0,0,0,0.040028335,7.95E-06,1.06E-05,0,0.003255512,1.02E-04,0.001312023,0.002604167,0,0
